cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
9128276A5,2000-02-29T00:00:00,Note,2-Year,2002-02-28T00:00:00,6.500000,,,2000-02-16T00:00:00,2000-02-23T00:00:00,2000,2000-02-29T00:00:00,0E-10,,,,18.000000,0,,Single-Price,,,0.000,,6.570000,No,,2.660000,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-08-31T00:00:00,No,,,,,99.834,,6.5900,,,,Semi-Annual,,,0.000,,6.520000,2000-02-29T00:00:00,,,,,,,,,,,,,12000000000,,,,2-Year,ofd21600.pdf,ofk22300.pdf,,,99.834,,,No,0-Month,2-Year,S-2002,,,,,,32.5000,,2-Year,,No,16527931000,36492496000,,,Note,,,2024-01-09T10:27:07,,,,,,,
912795EX5,2000-02-24T00:00:00,Bill,26-Week,2000-08-24T00:00:00,,,,2000-02-17T00:00:00,2000-02-22T00:00:00,2000,,,,,,77.000000,0,,Single-Price,5.750000,,0.000,,,,,3.830000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.765000,6.038000,97.085,,,,,,,5.660000,,0.000,,,2000-02-24T00:00:00,,,,,,,,,,,,,8000000000,,,2000-02-24T00:00:00,26-Week,ofa21700.pdf,ofh622200.pdf,,,97.085,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11943327000,26090327000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912810FM5,2000-02-15T00:00:00,Bond,30-Year 3-Month,2030-05-15T00:00:00,6.250000,,,2000-02-02T00:00:00,2000-02-10T00:00:00,2000,1999-11-15T00:00:00,15.7967000000,,,,51.000000,0,,Single-Price,,,0.000,,6.207000,Yes,,1.330000,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-05-15T00:00:00,No,,,,,98.771,,6.3400,,,,Semi-Annual,,,0.000,,6.100000,2000-02-15T00:00:00,,,,,,,,,,,,,10000000000,,,,30-Year 3-Month,ofe20200.pdf,ofn21000.pdf,,,98.771,,,No,3-Month,30-Year,,,,,,,31.2500,,30-Year,,No,11271239000,14526724000,,,Bond,,,2013-12-12T14:22:36,,,,,,,
9128275Z1,2000-02-15T00:00:00,Note,10-Year,2010-02-15T00:00:00,6.500000,,,2000-02-02T00:00:00,2000-02-09T00:00:00,2000,2000-02-15T00:00:00,0E-10,,,,49.000000,0,,Single-Price,,,0.000,,6.465000,No,,1.450000,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-08-15T00:00:00,No,,,,,99.710,,6.5400,,,,Semi-Annual,,,0.000,,6.390000,2000-02-15T00:00:00,,,,,,,,,,,,,10000000000,,,,10-Year,ofe20200.pdf,ofm20900.pdf,,,99.710,,,No,0-Month,10-Year,B-2010,,,,,,32.5000,,10-Year,,No,12270123000,16782373000,,,Note,,,2024-01-09T10:27:07,,,,,,,
912795EW7,2000-02-10T00:00:00,Bill,26-Week,2000-08-10T00:00:00,,,,2000-02-03T00:00:00,2000-02-07T00:00:00,2000,,,,,,75.000000,0,,Single-Price,5.750000,,0.000,,,,,4.100000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.770000,6.042000,97.083,,,,,,,5.670000,,0.000,,,2000-02-10T00:00:00,,,,,,,,,,,,,8000000000,,,2000-02-10T00:00:00,26-Week,ofa20300.pdf,ofh620700.pdf,,,97.083,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11970181000,27475831000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795FR7,2000-02-03T00:00:00,Bill,52-Week,2001-02-01T00:00:00,,,,2000-01-27T00:00:00,2000-02-01T00:00:00,2000,,,,,,99.000000,0,,Single-Price,5.880000,,0.000,,,,,2.630000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.905000,6.287000,94.029,,,,,,,5.840000,,0.000,,,2000-02-03T00:00:00,,,,,,,,,,,,,10000000000,,,2000-02-03T00:00:00,52-Week,ofa12700.pdf,ofi20100.pdf,,,94.029,,,No,364-Day,52-Week,,,,,,,,,52-Week,,No,16224184000,30068184000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795EV9,2000-02-03T00:00:00,Bill,26-Week,2000-08-03T00:00:00,,,,2000-01-27T00:00:00,2000-01-31T00:00:00,2000,,,,,,28.000000,0,,Single-Price,5.675000,,0.000,,,,,5.110000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.705000,5.972000,97.116,,,,,,,5.600000,,0.000,,,2000-02-03T00:00:00,,,,,,,,,,,,,6500000000,,,2000-02-03T00:00:00,26-Week,ofa12700.pdf,ofh613100.pdf,,,97.116,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,10585918000,24987918000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
9128275X6,2000-01-31T00:00:00,Note,2-Year,2002-01-31T00:00:00,6.375000,,,2000-01-19T00:00:00,2000-01-26T00:00:00,2000,2000-01-31T00:00:00,0E-10,,,,28.000000,0,,Single-Price,,,0.000,,6.417000,No,,2.030000,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-07-31T00:00:00,No,,,,,99.891,,6.4340,,,,Semi-Annual,,,0.000,,6.350000,2000-01-31T00:00:00,,,,,,,,,,,,,14000000000,,,,2-Year,ofd11900.pdf,ofk12600.pdf,,,99.891,,,No,0-Month,2-Year,R-2002,,,,,,31.8750,,2-Year,,No,19346847000,33731087000,,,Note,,,2024-01-09T10:27:07,,,,,,,
912795EU1,2000-01-27T00:00:00,Bill,26-Week,2000-07-27T00:00:00,,,,2000-01-20T00:00:00,2000-01-24T00:00:00,2000,,,,,,23.000000,0,,Single-Price,5.500000,,0.000,,,,,5.550000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.520000,5.774000,97.209,,,,,,,5.450000,,0.000,,,2000-01-27T00:00:00,,,,,,,,,,,,,6500000000,,,2000-01-27T00:00:00,26-Week,ofa12000.pdf,ofh612400.pdf,,,97.209,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,9691888000,25638388000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
9128275W8,2000-01-18T00:00:00,Note,10-Year,2010-01-15T00:00:00,4.250000,168.254840,168.245160,2000-01-05T00:00:00,2000-01-12T00:00:00,2000,2000-01-15T00:00:00,,,0.3502900000,99.2980000000,30.000000,0,,Single-Price,,,0.000,,4.300000,Yes,,3.070000,,No,,No,,,,3,,,,1982-1984=100,,,,,,,,Normal,2000-07-15T00:00:00,No,,,,,99.298,,4.3380,1.000060,,,Semi-Annual,,,0.000,,4.200000,,,,,,,,,,,,,,6000000000,,,,10-Year,ofp10500.pdf,ofm11200.pdf,,,99.298,,,No,0-Month,10-Year,A-2010,,,,,,0.0000,,10-Year,12.6303781930,Yes,6316921000,18740421000,,,TIPS,0.350270,99.292000,2013-12-12T14:22:36,,,,,,,
912795ET4,2000-01-13T00:00:00,Bill,26-Week,2000-07-13T00:00:00,,,,2000-01-06T00:00:00,2000-01-10T00:00:00,2000,,,,,,9.000000,0,,Single-Price,5.395000,,0.000,,,,,5.350000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.420000,5.665000,97.260,,,,,,,5.320000,,0.000,,,2000-01-13T00:00:00,,,,,,,,,,,,,6500000000,,,2000-01-13T00:00:00,26-Week,ofa10600.pdf,ofh611000.pdf,,,97.260,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,10240307000,26262057000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ES6,2000-01-06T00:00:00,Bill,52-Week,2001-01-04T00:00:00,,,,1999-12-30T00:00:00,2000-01-04T00:00:00,2000,,,,,,72.000000,0,,Single-Price,5.630000,,0.000,,,,,2.800000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.645000,5.997000,94.292,,,,,,,5.550000,,0.000,,,2000-01-06T00:00:00,,,,,,,,,,,,,10000000000,,,2000-01-06T00:00:00,52-Week,ofa123099.pdf,ofi10400.pdf,,,94.292,,,No,364-Day,52-Week,,,,,,,,,52-Week,,No,14940866000,30491466000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795ER8,2000-01-06T00:00:00,Bill,26-Week,2000-07-06T00:00:00,,,,1999-12-30T00:00:00,2000-01-03T00:00:00,2000,,,,,,26.000000,0,,Single-Price,5.550000,,0.000,,,,,4.330000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.585000,5.844000,97.176,,,,,,,5.470000,,0.000,,,2000-01-06T00:00:00,,,,,,,,,,,,,7000000000,,,2000-01-06T00:00:00,26-Week,ofa123099.pdf,ofh610300.pdf,,,97.176,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,10452663000,25055163000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795EC1,1999-12-30T00:00:00,Bill,26-Week,2000-06-29T00:00:00,,,,1999-12-22T00:00:00,1999-12-27T00:00:00,1999,,,,,,94.000000,0,,Single-Price,5.480000,,0.000,,,,,3.020000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.505000,5.757000,97.217,,,,,,,5.400000,,0.000,,,1999-12-30T00:00:00,,,,,,,,,,,,,8000000000,,,1999-12-30T00:00:00,26-Week,ofa122299.pdf,ofh6122799.pdf,,,97.217,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11672261000,24763261000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795EA5,1999-12-16T00:00:00,Bill,26-Week,2000-06-15T00:00:00,,,,1999-12-09T00:00:00,1999-12-13T00:00:00,1999,,,,,,58.000000,0,,Single-Price,5.395000,,0.000,,,,,3.460000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.410000,5.655000,97.265,,,,,,,5.290000,,0.000,,,1999-12-16T00:00:00,,,,,,,,,,,,,8000000000,,,1999-12-16T00:00:00,26-Week,ofa120999.pdf,ofh6121399.pdf,,,97.265,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11698147000,27532147000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795EJ6,1999-12-09T00:00:00,Bill,52-Week,2000-12-07T00:00:00,,,,1999-12-02T00:00:00,1999-12-07T00:00:00,1999,,,,,,87.000000,0,,Single-Price,5.345000,,0.000,,,,,3.210000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.350000,5.670000,94.591,,,,,,,5.260000,,0.000,,,1999-12-09T00:00:00,,,,,,,,,,,,,10000000000,,,1999-12-09T00:00:00,52-Week,ofa120299.pdf,ofi120799.pdf,,,94.591,,,No,364-Day,52-Week,,,,,,,,,52-Week,,No,14815325000,35597165000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DZ1,1999-12-09T00:00:00,Bill,26-Week,2000-06-08T00:00:00,,,,1999-12-02T00:00:00,1999-12-06T00:00:00,1999,,,,,,74.000000,0,,Single-Price,5.280000,,0.000,,,,,3.500000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.290000,5.525000,97.326,,,,,,,5.250000,,0.000,,,1999-12-09T00:00:00,,,,,,,,,,,,,8000000000,,,1999-12-09T00:00:00,26-Week,ofa120299.pdf,ofh6120699.pdf,,,97.326,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11862041000,28212841000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DY4,1999-12-02T00:00:00,Bill,26-Week,2000-06-01T00:00:00,,,,1999-11-23T00:00:00,1999-11-29T00:00:00,1999,,,,,,63.000000,0,,Single-Price,5.325000,,0.000,,,,,4.640000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.330000,5.570000,97.305,,,,,,,5.240000,,0.000,,,1999-12-02T00:00:00,,,,,,,,,,,,,8000000000,,,1999-12-02T00:00:00,26-Week,ofa112399.pdf,ofh6112999.pdf,,,97.305,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,12367741000,32430533000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DW8,1999-11-18T00:00:00,Bill,26-Week,2000-05-18T00:00:00,,,,1999-11-10T00:00:00,1999-11-15T00:00:00,1999,,,,,,91.000000,0,,Single-Price,5.215000,,0.000,,,,,4.550000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.215000,5.444000,97.364,,,,,,,5.130000,,0.000,,,1999-11-18T00:00:00,,,,,,,,,,,,,8000000000,,,1999-11-18T00:00:00,26-Week,ofa111099.pdf,ofh6111599.pdf,,,97.364,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11953135000,32120495000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
9128275S7,1999-11-15T00:00:00,Note,5-Year,2004-11-15T00:00:00,5.875000,,,1999-11-03T00:00:00,1999-11-09T00:00:00,1999,1999-11-15T00:00:00,0E-10,,,,90.000000,0,,Single-Price,,,0.000,,5.870000,No,,1.850000,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-05-15T00:00:00,No,,,,,99.944,,5.8880,,,,Semi-Annual,,,0.000,,5.810000,1999-11-15T00:00:00,,,,,,,,,,,,,15000000000,,,,5-Year,ofe110399.pdf,ofl110999.pdf,,,99.944,,,No,0-Month,5-Year,H-2004,,,,,,29.3750,,5-Year,,No,18390728000,31160228000,,,Note,,,2024-01-09T10:27:07,,,,,,,
912795EH0,1999-11-12T00:00:00,Bill,52-Week,2000-11-09T00:00:00,,,,1999-11-04T00:00:00,1999-11-09T00:00:00,1999,,,,,,45.000000,0,,Single-Price,5.160000,,0.000,,,,,3.150000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.170000,5.471000,94.787,,,,,,,5.080000,,0.000,,,1999-11-12T00:00:00,,,,,,,,,,,,,10000000000,,,1999-11-12T00:00:00,52-Week,ofa110499.pdf,ofi110999.pdf,,,94.787,,,No,363-Day,52-Week,,,,,,,,,52-Week,,No,15448425000,35052675000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DV0,1999-11-12T00:00:00,Bill,26-Week,2000-05-11T00:00:00,,,,1999-11-04T00:00:00,1999-11-08T00:00:00,1999,,,,,,30.000000,0,,Single-Price,5.115000,,0.000,,,,,4.720000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.120000,5.342000,97.426,,,,,,,5.030000,,0.000,,,1999-11-12T00:00:00,,,,,,,,,,,,,8000000000,,,1999-11-12T00:00:00,26-Week,ofa110499.pdf,ofh6110899.pdf,,,97.426,,,No,181-Day,26-Week,,,,,,,,,26-Week,,No,11666529000,31494751000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DU2,1999-11-04T00:00:00,Bill,26-Week,2000-05-04T00:00:00,,,,1999-10-28T00:00:00,1999-11-01T00:00:00,1999,,,,,,71.000000,0,,Single-Price,5.080000,,0.000,,,,,4.120000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.090000,5.311000,97.427,,,,,,,5.000000,,0.000,,,1999-11-04T00:00:00,,,,,,,,,,,,,8000000000,,,1999-11-04T00:00:00,26-Week,ofa102899.pdf,ofh6110199.pdf,,,97.427,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,13066313000,31553506000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
9128275R9,1999-11-01T00:00:00,Note,2-Year,2001-10-31T00:00:00,5.875000,,,1999-10-20T00:00:00,1999-10-27T00:00:00,1999,1999-10-31T00:00:00,0.1614000000,,,,40.000000,0,,Single-Price,,,0.000,,5.920000,Yes,,2.690000,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-04-30T00:00:00,No,,,,,99.888,,5.9350,,,,Semi-Annual,,,0.000,,5.881000,1999-10-31T00:00:00,,,,,,,,,,,,,15000000000,,,,2-Year,ofd102099.pdf,ofk102799.pdf,,,99.888,,,No,0-Month,2-Year,AE-2001,,,,,,29.3750,,2-Year,,No,19187385000,44526986000,,,Note,,,2013-12-12T14:22:36,,,,,,,
912795DS7,1999-10-21T00:00:00,Bill,26-Week,2000-04-20T00:00:00,,,,1999-10-14T00:00:00,1999-10-18T00:00:00,1999,,,,,,39.000000,0,,Single-Price,4.990000,,0.000,,,,,3.970000,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.000000,5.216000,97.472,,,,,,,4.890000,,0.000,,,1999-10-21T00:00:00,,,,,,,,,,,,,8000000000,,,1999-10-21T00:00:00,26-Week,ofa101499.pdf,ofh6101899.pdf,,,97.472,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,12195914000,27335164000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795EG2,1999-10-14T00:00:00,Bill,52-Week,2000-10-12T00:00:00,,,,1999-10-07T00:00:00,1999-10-13T00:00:00,1999,,,,,,10.000000,0,,Single-Price,5.095000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.115000,5.411000,94.828,,,,,,,5.000000,,0.000,,,1999-10-14T00:00:00,,,,,,,,,,,,,10000000000,,,1999-10-14T00:00:00,52-Week,ofa100799.pdf,ofi101399.pdf,,,94.828,,,No,364-Day,52-Week,,,,,,,,,52-Week,,No,16734077000,30201667000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DR9,1999-10-14T00:00:00,Bill,26-Week,2000-04-13T00:00:00,,,,1999-10-07T00:00:00,1999-10-12T00:00:00,1999,,,,,,19.000000,0,,Single-Price,4.900000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.930000,5.139000,97.508,,,,,,,4.820000,,0.000,,,1999-10-14T00:00:00,,,,,,,,,,,,,8000000000,,,1999-10-14T00:00:00,26-Week,ofa100799.pdf,ofh6101299.pdf,,,97.508,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11965496000,27951246000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DQ1,1999-10-07T00:00:00,Bill,26-Week,2000-04-06T00:00:00,,,,1999-09-30T00:00:00,1999-10-04T00:00:00,1999,,,,,,44.000000,0,,Single-Price,4.860000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.870000,5.076000,97.538,,,,,,,4.770000,,0.000,,,1999-10-07T00:00:00,,,,,,,,,,,,,7500000000,,,1999-10-07T00:00:00,26-Week,ofa93099.pdf,ofh6100499.pdf,,,97.538,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11938144000,28577944000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
9128275Q1,1999-09-30T00:00:00,Note,2-Year,2001-09-30T00:00:00,5.625000,,,1999-09-22T00:00:00,1999-09-29T00:00:00,1999,1999-09-30T00:00:00,0E-10,,,,58.000000,0,,Single-Price,,,0.000,,5.649000,No,,,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-03-31T00:00:00,No,,,,,99.925,,5.6650,,,,Semi-Annual,,,0.000,,5.570000,1999-09-30T00:00:00,,,,,,,,,,,,,15000000000,,,,2-Year,ofd92299.pdf,ofk92999.pdf,,,99.925,,,No,0-Month,2-Year,AD-2001,,,,,,28.1250,,2-Year,,No,18782508000,35304183000,,,Note,,,2024-01-09T10:27:07,,,,,,,
912795DN8,1999-09-23T00:00:00,Bill,26-Week,2000-03-23T00:00:00,,,,1999-09-16T00:00:00,1999-09-20T00:00:00,1999,,,,,,87.000000,0,,Single-Price,4.890000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.890000,5.097000,97.528,,,,,,,4.850000,,0.000,,,1999-09-23T00:00:00,,,,,,,,,,,,,7500000000,,,1999-09-23T00:00:00,26-Week,ofa91699.pdf,ofh692099.pdf,,,97.528,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11437204000,29096404000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795EF4,1999-09-16T00:00:00,Bill,52-Week,2000-09-14T00:00:00,,,,1999-09-09T00:00:00,1999-09-14T00:00:00,1999,,,,,,41.000000,0,,Single-Price,4.980000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,5.000000,5.285000,94.944,,,,,,,4.900000,,0.000,,,1999-09-16T00:00:00,,,,,,,,,,,,,10000000000,,,1999-09-16T00:00:00,52-Week,ofa90999.pdf,ofi91499.pdf,,,94.944,,,No,364-Day,52-Week,,,,,,,,,52-Week,,No,15540235000,34215735000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DM0,1999-09-16T00:00:00,Bill,26-Week,2000-03-16T00:00:00,,,,1999-09-09T00:00:00,1999-09-13T00:00:00,1999,,,,,,64.000000,0,,Single-Price,4.900000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.925000,5.135000,97.510,,,,,,,4.830000,,0.000,,,1999-09-16T00:00:00,,,,,,,,,,,,,7500000000,,,1999-09-16T00:00:00,26-Week,ofa90999.pdf,ofh691399.pdf,,,97.510,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11380904000,28329904000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DL2,1999-09-09T00:00:00,Bill,26-Week,2000-03-09T00:00:00,,,,1999-09-02T00:00:00,1999-09-07T00:00:00,1999,,,,,,39.000000,0,,Single-Price,4.940000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.950000,5.161000,97.498,,,,,,,4.850000,,0.000,,,1999-09-09T00:00:00,,,,,,,,,,,,,7500000000,,,1999-09-09T00:00:00,26-Week,ofa90299.pdf,ofh690799.pdf,,,97.498,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11864600000,27848204000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795GW5,1999-08-31T00:00:00,Bill,15-Day,1999-09-15T00:00:00,,,,1999-08-24T00:00:00,1999-08-26T00:00:00,1999,,,,,,93.000000,0,,Single-Price,5.170000,,0.000,,,,,,,,,Yes,,,,2,,,,,,,,,,,,,,No,,,5.180000,5.280000,99.784,,,,,,,5.100000,,0.000,,,,,,,,,,,,,,,,33000000000,,,1999-08-31T00:00:00,15-Day,ofc82499.pdf,ofj82699.pdf,,,99.784,,,No,15-Day,0-Week,,,,,,,,,,,No,33011100000,99360000000,,,CMB,,,2013-12-12T14:22:36,,,,,,,
9128275P3,1999-08-31T00:00:00,Note,2-Year,2001-08-31T00:00:00,5.500000,,,1999-08-18T00:00:00,1999-08-25T00:00:00,1999,1999-08-31T00:00:00,0E-10,,,,54.000000,0,,Single-Price,,,0.000,,5.527000,No,,,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-02-29T00:00:00,No,,,,,99.893,,5.5570,,,,Semi-Annual,,,0.000,,5.479000,1999-08-31T00:00:00,,,,,,,,,,,,,15000000000,,,,2-Year,ofd81899.pdf,ofk82599.pdf,,,99.893,,,No,0-Month,2-Year,AC-2001,,,,,,27.5000,,2-Year,,No,20106327000,33094922000,,,Note,,,2024-01-09T10:27:07,,,,,,,
912795DJ7,1999-08-26T00:00:00,Bill,26-Week,2000-02-24T00:00:00,,,,1999-08-19T00:00:00,1999-08-23T00:00:00,1999,,,,,,93.000000,0,,Single-Price,4.945000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.950000,5.161000,97.498,,,,,,,4.870000,,0.000,,,1999-08-26T00:00:00,,,,,,,,,,,,,7500000000,,,1999-08-26T00:00:00,26-Week,ofa81999.pdf,ofh682399.pdf,,,97.498,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,11372412000,24318662000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795EE7,1999-08-19T00:00:00,Bill,52-Week,2000-08-17T00:00:00,,,,1999-08-12T00:00:00,1999-08-17T00:00:00,1999,,,,,,27.000000,0,,Single-Price,4.920000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.945000,5.224000,95.000,,,,,,,4.840000,,0.000,,,1999-08-19T00:00:00,,,,,,,,,,,,,10000000000,,,1999-08-19T00:00:00,52-Week,ofa81299.pdf,ofi81799.pdf,,,95.000,,,No,364-Day,52-Week,,,,,,,,,52-Week,,No,15042095000,30117995000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912795DH1,1999-08-19T00:00:00,Bill,26-Week,2000-02-17T00:00:00,,,,1999-08-12T00:00:00,1999-08-16T00:00:00,1999,,,,,,79.000000,0,,Single-Price,4.885000,,0.000,,,,,,,,,No,,,,3,,,,,,,,,,,,,,No,,,4.900000,5.108000,97.523,,,,,,,4.800000,,0.000,,,1999-08-19T00:00:00,,,,,,,,,,,,,8000000000,,,1999-08-19T00:00:00,26-Week,ofa81299.pdf,ofh681999.pdf,,,97.523,,,No,182-Day,26-Week,,,,,,,,,26-Week,,No,12330152000,27104252000,,,Bill,,,2013-12-12T14:22:36,,,,,,,
912810FJ2,1999-08-16T00:00:00,Bond,30-Year,2029-08-15T00:00:00,6.125000,,,1999-08-04T00:00:00,1999-08-12T00:00:00,1999,1999-08-15T00:00:00,0.1664400000,,,,68.000000,0,,Single-Price,,,0.000,,6.113000,Yes,,,,No,,No,,,,3,,,,,,,,,,,,Normal,2000-02-15T00:00:00,No,,,,,99.741,,6.1440,,,,Semi-Annual,,,0.000,,6.049000,1999-08-15T00:00:00,,,,,,,,,,,,,10000000000,,,,30-Year,ofe80499.pdf,ofn81299.pdf,,,99.741,,,No,0-Month,30-Year,,,,,,,30.6250,,30-Year,,No,11176260000,23333463000,,,Bond,,,2013-12-12T14:22:36,,,,,,,
